"ISO","GID","P_2000","P_2001","P_2002","P_2003","P_2004","P_2005","P_2006","P_2007","P_2008","P_2009","P_2010","P_2011","P_2012","P_2013","P_2014","P_2015","P_2016","P_2017","P_2018","P_2019","P_2020"
"ago",241511,138159.485985,145385.242603,152988.907103,160990.244109,169410.051939,178270.216662,187593.768995,197404.944161,207729.244888,218593.507702,230025.972681,242056.35686,254715.931481,268037.603276,282056,296807.560446,312330.629157,328665.556105,345854.801564,363943.046489,382977.308654
"ago",241512,26878.4407156,28284.1861807,29763.4522913,31320.0841855,32958.1281024,34681.8418999,36495.7061224,38404.4356473,40412.9919405,42526.5959531,44750.7416928,47091.2105042,49554.086097,52145.7703596,54873,57742.8640565,60762.8223252,63940.7247502,67284.8318285,70803.8360822,74506.8846532
"ago",241513,14682.6537724,15450.558212,16258.62414,17108.9520066,18003.7521161,18945.3503718,19936.1943218,20978.8595216,22076.0562283,23230.6364459,24445.6013384,25724.1090311,27069.4828196,28485.2198081,29975,31542.6958631,33192.3823957,34928.347719,36755.1042235,38677.4002982,40700.2326733
"ago",241514,181529.905702,168423.756397,156263.848699,144981.865578,134514.42238,124802.710711,115792.168046,107432.17118,99675.7518169,92479.3326906,85802.4827403,79607.6899584,73860.1506404,68527.5738496,63580,58989.6325364,54730.6817675,50779.2199737,47113.046976,43711.5654102,40555.6650069
"ago",241515,349240.925849,324026.327186,300632.179503,278927.049348,258788.992537,240104.86905,222769.707384,206686.114797,191763.730139,177918.71618,165073.288594,153155.278951,142097.72926,131838.51578,122320,113488.70481,105295.014058,97692.8937903,90639.6336286,84095.60681,78024.0475566
"ago",241516,137497.911274,127570.796801,118360.403046,109814.983997,101886.529616,94530.4961061,87705.5556587,81373.3642609,75498.3462724,70047.4945535,64990.1850237,60298.0046087,55944.5916097,51905.4875975,48158,44681.0746097,41455.1772972,38462.1842638,35685.2802182,33108.8639042,30718.4604499
"ago",241517,117083.648522,108630.40897,100787.478884,93510.7949611,86759.4751957,80495.5891923,74683.9450653,69291.8917233,64289.1354279,59647.569597,55341.1168955,51345.5827275,47638.5193058,44199.0995349,41008,38047.2924041,35300.3428424,32751.7183498,30387.1001949,28193.2034342,26157.7022744
"ago",241518,386840.286154,358911.077863,332998.310732,308956.401153,286650.276404,265954.615784,246753.146531,228937.99058,212409.058476,197073.487054,182845.11771,169644.012343,157396.004249,146032.28143,135489,125706.925491,116631.100063,108210.533737,100397.917926,93149.3596393,86424.1348871
"ago",241519,101334.687216,94018.4957856,87230.5208873,80932.6261891,75089.428737,69668.1001661,64638.1822634,59971.4158467,55641.5819988,51624.3547634,47897.1644765,44439.0709658,41230.6459033,38253.8636532,35492,32929.5381878,30552.0817441,28346.2735972,26299.7210329,24400.9260702,22639.2208623
"ago",241520,369443.908119,342770.688625,318023.230044,295062.495727,273759.487232,253994.519584,235656.54886,218642.548318,202856.929571,188211.005549,174622.492241,162015.046396,150317.83662,139465.145421,129396,120053.82969,111386.148128,103344.258379,95882.9793411,88960.3919129,82537.6034796
"ago",241521,93700.0384607,86935.0556377,80658.493026,74835.0875204,69432.1219511,64419.2412727,59768.2820219,55453.1140893,51449.4939152,47734.9282831,44288.5479486,41090.9903909,38124.2910305,35371.7822994,32818,30448.5964231,28250.2597396,26210.639212,24318.2758046,22562.5378049,20933.5610915
"ago",241522,182791.878309,169594.616736,157350.17492,145989.7609,135449.54938,125670.323139,116597.140338,108179.025846,100368.684851,93122.2371424,86398.9705882,80161.112402,74373.6169283,69003.9687481,64022,59399.7208909,55111.1624429,51132.2305939,47440.570832,44015.4426029,40837.602785
"ago",241523,178052.34318,165197.267953,153270.307212,142204.452677,131937.533948,122411.869226,113573.941235,105374.096558,97766.2666689,90707.7091106,84158.7673584,78082.6480212,72445.2141277,67214.7933377,62362,57859.5700572,53682.2078701,49806.4441019,46210.5038615,42874.1843679,39778.7414464
"ago",241524,1409095.20024,1307360.93223,1212971.70469,1125397.21826,1044145.46025,968759.940462,898817.126515,833924.064336,773716.170469,717855.18376,666027.264931,617941.233367,573326.931196,531933.70548,493529,457897.048695,424837.663448,394165.109381,365707.061356,339303.635819,314806.492532
"ago",241525,29564.7805212,31262.8013618,33058.3461726,34957.0161362,36964.7341329,39087.7632175,41332.7261559,43706.626086,46216.8683626,48871.2836595,51678.1523965,54646.23057,57784.777068,61103.582552,64613,68323.9770016,72248.0899094,76397.5799511,80785.3914159,85425.2120342,90331.5156761
"ago",241526,79548.0335786,84116.7879025,88947.9436352,94056.5715146,99458.60785,105170.904235,111211.280117,117598.578383,124352.72414,131494.786873,139047.046169,147033.06122,155477.744313,164407.438544,173850,183834.884647,194393.240226,205558.003413,217364.002564,229848.066367,243049.138723
